app_id,title,description,tags,price_final,date_release,rating,positive_ratio,user_reviews
1070330,Russian Life Simulator,"The most realistic simulator of the life of a Russian person. Collect pension from birth, collect bottles to survive and become part of an exciting life-long story.","[""Simulation"", ""Memes"", ""Clicker"", ""Singleplayer"", ""2D"", ""Indie"", ""Action"", ""Great Soundtrack"", ""Casual"", ""Strategy"", ""Atmospheric"", ""Sports"", ""Life Sim"", ""Relaxing"", ""Story Rich"", ""Family Friendly"", ""Adventure"", ""Lore-Rich"", ""Character Customization"", ""Stylized""]",0.99,2019-05-17,Very Positive,90,5005
1426450,Age of Darkness: Final Stand,"Age of Darkness: Final Stand is a dark fantasy survival RTS where you must illuminate, build and defend humanity’s last bastion against hordes of Nightmares. Set in the remnants of a kingdom consumed by a deadly fog, you decide. Will you hide in the light? Or take back your world.","[""RTS"", ""Base Building"", ""Survival"", ""Strategy"", ""Building"", ""Dark Fantasy"", ""Tower Defense"", ""Action RTS"", ""Resource Management"", ""Singleplayer"", ""Fantasy"", ""Medieval"", ""Stylized"", ""Atmospheric"", ""PvE"", ""Early Access"", ""3D"", ""Combat"", ""Dark"", ""Tactical""]",14.73,2021-10-07,Very Positive,82,4998
230050,DLC Quest,"What happens when DLC practices go too far? An indie developer makes a game that mocks the industry and its foibles, that's what! Defeat the bad guy, save the world and get the girl! But first you'll need to find coins to buy DLC to enable animation, sound and even pausing.","[""Platformer"", ""Indie"", ""Satire"", ""Comedy"", ""Short"", ""Parody"", ""Pixel Graphics"", ""2D"", ""Singleplayer"", ""Funny"", ""Retro"", ""Casual"", ""Adventure"", ""Side Scroller"", ""Exploration"", ""Metroidvania"", ""Action"", ""Memes"", ""Dark Comedy"", ""Zombies""]",2.99,2013-03-18,Very Positive,88,4997
532110,Rusty Lake: Roots,Experience the beginning and end of characters' lives and build your own family tree! Rusty Lake: Roots is the second premium point-and-click adventure by the creators of the Cube Escape series and Rusty Lake Hotel.,"[""Puzzle"", ""Point & Click"", ""Indie"", ""Adventure"", ""Psychological Horror"", ""Horror"", ""Story Rich"", ""Hidden Object"", ""Singleplayer"", ""Atmospheric"", ""2D"", ""Mystery"", ""Dark"", ""Surreal"", ""Escape Room"", ""Hand-drawn"", ""Casual"", ""Gore"", ""Immersive""]",2.99,2016-10-20,Overwhelmingly Positive,96,4997
1641270,枝江往事,在枝江市这座繁华的城市，A-Soul五个女孩为了自己的梦想努力奋斗，为了朋友，为了梦想，为了一切未来所希望获得的东西的互相扶持走向前方，最终和粉丝们一同走向明天的励志故事。,"[""Casual"", ""Interactive Fiction"", ""Word Game"", ""Visual Novel"", ""JRPG"", ""Immersive Sim"", ""Clicker"", ""2D"", ""Anime"", ""Pixel Graphics"", ""Cartoon"", ""Drama"", ""Cute"", ""Emotional"", ""Detective"", ""Sci-fi"", ""Story Rich"", ""Free to Play"", ""Multiple Endings"", ""Female Protagonist""]",0.0,2021-06-11,Overwhelmingly Positive,97,4984
363150,Romance of the Three Kingdoms XIII,"""The ultimate depiction of the Three Kingdom. A heroic drama of a gathering of Legends. ""With this as the concept behind Romance of the Three Kingdoms 13, we have compiled an experience that will immerse you even deeper into the world of the Three Kingdoms, with ""human drama,"" seen through the interactions of the...","[""Strategy"", ""Simulation"", ""Historical"", ""RPG"", ""Singleplayer"", ""Grand Strategy"", ""Character Customization"", ""Romance"", ""Great Soundtrack""]",59.99,2017-02-15,Mixed,54,4973
575640,Zup! 3,Minimal physical puzzle with explosions,"[""Puzzle"", ""Casual"", ""Indie"", ""Fast-Paced"", ""2D"", ""Physics"", ""Short"", ""Relaxing"", ""Minimalist"", ""Puzzle Platformer"", ""Point & Click"", ""Singleplayer"", ""Cute"", ""Free to Play"", ""Strategy"", ""Action"", ""Sandbox"", ""Zombies"", ""Funny"", ""Co-op""]",1.99,2017-01-12,Very Positive,90,4973
435530,The Final Station,"Travel by train through a dying world. Look after your passengers, keep your train operational, and make sure you can always reach the next station. Make your way through swarms of infected at each station. Explore mysterious and abandoned stations looking for supplies and survivors.","[""Pixel Graphics"", ""Post-apocalyptic"", ""Survival"", ""Indie"", ""Adventure"", ""2D"", ""Zombies"", ""Action"", ""Atmospheric"", ""Trains"", ""Singleplayer"", ""Story Rich"", ""Resource Management"", ""Horror"", ""Shooter"", ""Side Scroller"", ""Great Soundtrack"", ""Sci-fi"", ""Platformer"", ""Short""]",14.99,2016-08-30,Very Positive,87,4973
219830,King Arthur's Gold,"Would you enjoy building CASTLES, traps and siege machines in MULTIPLAYER? And then undermine your opponents castle and collapse it with 2D PHYSICS & DESTRUCTION?","[""Multiplayer"", ""2D"", ""Action"", ""Pixel Graphics"", ""Building"", ""Indie"", ""Medieval"", ""Sandbox"", ""Team-Based"", ""Platformer"", ""Competitive"", ""Co-op"", ""Free to Play"", ""Strategy"", ""Side Scroller"", ""Fast-Paced"", ""Singleplayer"", ""Adventure"", ""Funny"", ""Casual""]",0.0,2013-11-05,Very Positive,84,4969
451020,Battle Chasers: Nightwar,"Battle Chasers: Nightwar is an RPG inspired by the classic console greats, featuring deep dungeon diving, turn-based combat presented in a classic JRPG format, and a rich story driven by exploration of the world.","[""RPG"", ""Turn-Based Combat"", ""Singleplayer"", ""JRPG"", ""Dungeon Crawler"", ""Fantasy"", ""Indie"", ""Atmospheric"", ""Turn-Based"", ""Comic Book"", ""Great Soundtrack"", ""Story Rich"", ""Crowdfunded"", ""Fishing"", ""Isometric"", ""Loot"", ""Open World"", ""Adventure"", ""Female Protagonist"", ""Anime""]",29.99,2017-10-03,Very Positive,87,4963
1811990,Wildfrost,"Take on the elements in Wildfrost, a tactical roguelike deckbuilder! Journey across a frozen tundra, collecting cards strong enough to banish the eternal winter…","[""Card Battler"", ""Difficult"", ""Roguelike Deckbuilder"", ""Card Game"", ""Turn-Based Tactics"", ""Roguelite"", ""Deckbuilding"", ""Roguelike"", ""Singleplayer"", ""Turn-Based"", ""Perma Death"", ""Unforgiving"", ""Replay Value"", ""Turn-Based Strategy"", ""Procedural Generation"", ""Strategy"", ""Colorful"", ""Controller"", ""Fantasy"", ""Base Building""]",19.99,2023-04-12,Mostly Positive,77,4955
311290,SpellForce 3 Reforced,SpellForce 3 - The perfect blend between RTS and RPG!,"[""RPG"", ""Strategy"", ""RTS"", ""Fantasy"", ""Singleplayer"", ""Multiplayer"", ""Open World"", ""Co-op"", ""Atmospheric"", ""Great Soundtrack"", ""Character Customization"", ""Adventure"", ""Isometric"", ""Story Rich"", ""Building"", ""Nudity"", ""CRPG"", ""Base Building"", ""Action"", ""Magic""]",9.99,2017-12-07,Mostly Positive,75,4954
951440,Volcanoids,"A base-building open-world survival shooter that replaces the typical base with a modular drill. Alone or with friends, explore an island plagued by eruptions, upgrade your drill, and battle robots to uncover what's been hiding beneath the surface.","[""Open World Survival Craft"", ""Survival"", ""Open World"", ""Exploration"", ""Crafting"", ""Shooter"", ""Action"", ""Online Co-Op"", ""Adventure"", ""Simulation"", ""Atmospheric"", ""First-Person"", ""Multiplayer"", ""Sandbox"", ""Early Access"", ""Singleplayer"", ""Building"", ""Base Building"", ""Co-op"", ""Steampunk""]",19.99,2019-01-29,Very Positive,85,4953
1692070,CROWZ,"CROWZ is a free-to-play, team-based, massive multiplayer shooter where mercenaries engage in all-out warfare to secure sought-after meteorite resources for powerful nations. Conquer the battlefield by air, land, and sea in this realistic and strategic twist on the squad shooter genre","[""Team-Based"", ""FPS"", ""Battle Royale"", ""Shooter"", ""Third-Person Shooter"", ""PvP"", ""First-Person"", ""3D"", ""Third Person"", ""Open World"", ""Cold War"", ""Post-apocalyptic"", ""Surreal"", ""Vehicular Combat"", ""Action"", ""Casual"", ""Military"", ""Realistic"", ""Tactical"", ""Stealth""]",0.0,2022-06-28,Mixed,42,4951
1942120,The Complex: Found Footage,"Experience the liminal world of the backrooms through a VHS camera, immersing into a mysterious story and wandering the dream-like structures... Might there be something following you?","[""Horror"", ""First-Person"", ""Psychological Horror"", ""Exploration"", ""Singleplayer"", ""Mystery"", ""Realistic"", ""Open World"", ""Multiplayer"", ""1990's"", ""Walking Simulator"", ""Adventure"", ""Atmospheric"", ""Story Rich"", ""Free to Play"", ""Dark"", ""Multiple Endings"", ""3D"", ""Indie"", ""Nonlinear""]",0.0,2022-08-18,Very Positive,94,4943
293260,Card Hunter,Shuffle your cards and ready your dice - Card Hunter is a fresh new card gaming spin on classic tabletop RPGs. Battle your way through a massive campaign solo or with friends and compete with other players in ranked play and tournaments.,"[""Free to Play"", ""Card Game"", ""Tabletop"", ""Tactical RPG"", ""Board Game"", ""Turn-Based"", ""Strategy"", ""Multiplayer"", ""Co-op"", ""Fantasy"", ""RPG"", ""Singleplayer"", ""Turn-Based Strategy"", ""Dungeon Crawler"", ""Indie"", ""Trading Card Game"", ""Tactical"", ""Comedy"", ""Turn-Based Tactics"", ""Funny""]",0.0,2015-07-13,Very Positive,85,4940
233980,UnEpic,"Daniel was just an average guy. He was a great videogame player, a big fan of sci-fi movies, and a novice RPG player. In the midst of an RPG, he was teleported to a castle. At first, Daniel believed that he was having a massive hallucination.","[""RPG"", ""Indie"", ""Metroidvania"", ""Platformer"", ""Action"", ""Comedy"", ""2D"", ""Exploration"", ""Fantasy"", ""Adventure"", ""Co-op"", ""Singleplayer"", ""Multiplayer"", ""Funny"", ""Side Scroller"", ""Pixel Graphics"", ""Retro"", ""Magic"", ""Epic"", ""Online Co-Op""]",12.99,2014-07-25,Very Positive,91,4927
465520,PRICE,"The hero Ivry wakes up from a nightmare and finds himself in a weird room. To escape from fear and darkness, he has to search and explore on his own until he discovers the truth and finds his sister Iva.A puzzle game 《PRICE》","[""Puzzle"", ""Free to Play"", ""Anime"", ""Horror"", ""Indie"", ""Casual"", ""Great Soundtrack"", ""Adventure"", ""Point & Click"", ""Detective"", ""Psychological Horror"", ""Visual Novel"", ""Hidden Object"", ""Story Rich"", ""Mystery"", ""Singleplayer"", ""Atmospheric"", ""Escape Room"", ""2D"", ""Short""]",0.0,2016-09-15,Very Positive,94,4925
385770,Time Clickers,"Time Clickers is what's called an 'incremental game'. There's always a fun upgrade to look forward to, and the numbers keep getting bigger! Hire a team to fight for you, even when you're offline!","[""Clicker"", ""Free to Play"", ""Casual"", ""Indie"", ""Action"", ""Shooter"", ""Singleplayer"", ""FPS"", ""Time Travel"", ""Multiplayer"", ""Voxel"", ""Strategy"", ""Simulation"", ""Adventure"", ""RPG"", ""Relaxing"", ""First-Person"", ""Idler"", ""Tower Defense"", ""Point & Click""]",0.0,2015-07-23,Very Positive,88,4921
250260,Jazzpunk: Director's Cut,"Jazzpunk is a comedy adventure set in an alternate reality Cold War World, plagued with corporate espionage, CyberCrime, and sentient martinis. Gameplay is inspired by spoof comedy films and cartoons of yesteryear, with a focus on weird gadgets, exotic locales, and open-world style exploration.","[""Comedy"", ""Indie"", ""Adventure"", ""Surreal"", ""Funny"", ""Exploration"", ""Short"", ""First-Person"", ""Cyberpunk"", ""Singleplayer"", ""Walking Simulator"", ""Cold War"", ""Casual"", ""Simulation"", ""Memes"", ""Stylized"", ""Great Soundtrack"", ""Parody"", ""Action"", ""Story Rich""]",14.99,2014-02-07,Very Positive,93,4911
435030,Lost Lands: Mahjong,"Solve many tile sets, quests and adventures to get your prizes and collections. Help the elves to survive on the lost island.","[""Free to Play"", ""Casual"", ""Adventure"", ""Puzzle"", ""Mahjong"", ""Singleplayer""]",0.0,2016-03-14,Very Positive,91,4910
990630,The Last Campfire,"The Last Campfire is an adventure, a story of a lost ember trapped in a puzzling place, searching for meaning and a way home.","[""Puzzle"", ""Adventure"", ""Singleplayer"", ""Indie"", ""Emotional"", ""Cute"", ""Story Rich"", ""Atmospheric"", ""Relaxing"", ""Fantasy"", ""Family Friendly"", ""3D Platformer"", ""Narration"", ""Soundtrack"", ""Dark Fantasy"", ""Puzzle Platformer"", ""Philosophical"", ""3D"", ""Controller"", ""Dark""]",14.99,2021-10-07,Overwhelmingly Positive,97,4909
1161170,The Rewinder,"The Rewinder is an adventure puzzle game based on Chinese mythology. You play as Yun, the last known Rewinder, who can communicate with spirits and explore other people's memories to alter the past.","[""Adventure"", ""Mystery"", ""Puzzle"", ""Drama"", ""Pixel Graphics"", ""Singleplayer"", ""Detective"", ""2D"", ""Atmospheric"", ""Point & Click"", ""Indie"", ""Story Rich"", ""Comedy"", ""Thriller"", ""Horror"", ""Supernatural"", ""Mythology"", ""Historical"", ""Stylized"", ""Lore-Rich""]",14.99,2021-09-09,Overwhelmingly Positive,97,4904
49600,Beat Hazard,Experience your music collection like never before with this intense music driven arcade shooter. Each of your songs will have its own unique ebb and flow based on the music.,"[""Rhythm"", ""Music"", ""2D"", ""Space"", ""Bullet Hell"", ""Indie"", ""Action"", ""Arcade"", ""Twin Stick Shooter"", ""Shoot 'Em Up"", ""Shooter"", ""Music-Based Procedural Generation"", ""Casual"", ""Colorful"", ""Co-op"", ""Local Co-Op"", ""Multiplayer"", ""Singleplayer"", ""Replay Value"", ""Addictive""]",9.99,2010-04-15,Overwhelmingly Positive,95,4887
976620,Enderal: Forgotten Stories (Special Edition),"Enderal: Forgotten Stories (Special Edition) is a total conversion mod for Skyrim SE. It offers an immersive open world, new skill systems and gameplay with a dark, psychological storyline and believable characters. SE features a new rendering engine, improved lighting, performance and stability.","[""Open World"", ""Action RPG"", ""Exploration"", ""Psychological"", ""Conversation"", ""Fantasy"", ""Emotional"", ""Dark"", ""Dark Fantasy"", ""Combat"", ""Sandbox"", ""Archery"", ""Action-Adventure"", ""3D"", ""Psychological Horror"", ""RPG"", ""Adventure"", ""Action"", ""Mystery"", ""Crafting""]",0.0,2021-04-02,Very Positive,93,4885
1330470,F.I.S.T.: Forged In Shadow Torch,"F.I.S.T.: Forged In Shadow Torch is a Metroidvania action game featuring exploration, intense combat and challenging platforming.","[""Metroidvania"", ""Platformer"", ""Action"", ""Steampunk"", ""Adventure"", ""Singleplayer"", ""2D Platformer"", ""Story Rich"", ""Exploration"", ""Action-Adventure"", ""Retro"", ""Linear"", ""Indie"", ""Combat"", ""2.5D"", ""3D Vision"", ""Simulation"", ""Old School"", ""Third Person"", ""Stylized""]",29.99,2021-10-02,Very Positive,89,4877
356040,Sheltered,"Sheltered is a deep and emotional survival management game. You take on the role of protecting four family members who, after a global apocalypse, have found their way to a deserted shelter.","[""Survival"", ""Base Building"", ""Post-apocalyptic"", ""Pixel Graphics"", ""Strategy"", ""Management"", ""RPG"", ""Resource Management"", ""Building"", ""2D"", ""Indie"", ""Simulation"", ""Singleplayer"", ""Crafting"", ""Open World"", ""Adventure"", ""Difficult"", ""Side Scroller"", ""Horror"", ""Zombies""]",14.99,2016-03-15,Very Positive,81,4876
235380,Blitzkrieg 3,Blitzkrieg 3 is a WW2 RTS made for true admirers of strategic mastery! Challenge your tactical skills in historical campaigns and defeat powerful Neural Network AI in competitive matches.,"[""Strategy"", ""World War II"", ""RTS"", ""Military"", ""War"", ""Tactical"", ""Real Time Tactics"", ""Multiplayer"", ""Historical"", ""Tanks"", ""Singleplayer"", ""PvP"", ""Massively Multiplayer"", ""Competitive"", ""Simulation"", ""Early Access"", ""Realistic"", ""Difficult"", ""Real-Time"", ""Real-Time with Pause""]",9.99,2017-06-02,Mixed,55,4869
1891700,Tap Ninja - Idle game,"Destroy enemies, earn gold, upgrade your village, become a Ninja Master!","[""Clicker"", ""Casual"", ""Idler"", ""Ninja"", ""Pixel Graphics"", ""Collectathon"", ""2D"", ""Side Scroller"", ""Roguelike"", ""Action-Adventure"", ""Action"", ""Adventure"", ""Singleplayer"", ""Medieval"", ""Hack and Slash"", ""Free to Play"", ""RPG"", ""PvE"", ""Action Roguelike"", ""Indie""]",0.0,2022-03-17,Very Positive,90,4868
486310,Meadow,"A forum in games clothing, this online fable experience lets old and new fans of the Shelter series come together and encounter a peculiar world.","[""Cute"", ""Massively Multiplayer"", ""Open World"", ""Relaxing"", ""Adventure"", ""Multiplayer"", ""Indie"", ""Atmospheric"", ""Exploration"", ""Great Soundtrack"", ""Casual"", ""Walking Simulator"", ""Nature"", ""Family Friendly"", ""Simulation"", ""RPG"", ""Beautiful"", ""Colorful"", ""Co-op"", ""Sandbox""]",4.99,2016-10-26,Very Positive,90,4865
346330,BrainBread 2,"Grab a weapon, demolish your enemies, level up, become more powerful, let the gore flow, let the limbs fly. BrainBread 2 introduces a zombie fps mixed with RPG / Arcade elements, the game is very action-packed and generally fast-paced.","[""Free to Play"", ""Zombies"", ""Multiplayer"", ""FPS"", ""Survival"", ""Action"", ""Co-op"", ""Shooter"", ""Gore"", ""Adventure"", ""Horror"", ""RPG"", ""Indie"", ""First-Person"", ""Action RPG"", ""Funny"", ""Arcade"", ""Arena Shooter"", ""Early Access"", ""Bullet Hell""]",0.0,2022-03-09,Mostly Positive,73,4860
673130,AMID EVIL,A retro FPS for the ages! Once branded a HERETIC. Now YOU have been chosen as our champion! Reclaim our sacred weapons. Take back our ancient lands. If you can stand... AMID EVIL.,"[""FPS"", ""Retro"", ""Dark Fantasy"", ""Action"", ""Shooter"", ""Old School"", ""Magic"", ""First-Person"", ""Psychedelic"", ""Singleplayer"", ""Surreal"", ""Arena Shooter"", ""Fantasy"", ""Great Soundtrack"", ""Beautiful"", ""Atmospheric"", ""1990's"", ""Sci-fi"", ""Colorful"", ""Soundtrack""]",19.99,2019-06-20,Overwhelmingly Positive,95,4854
1283410,Tails of Iron,"Tails of Iron is an epic RPG Adventure with punishingly brutal combat. As Redgi, heir to the throne, you must embark on a perilous quest to reclaim your Kingdom. Explore a deceivingly charming world. Assemble a band of brave companions. Banish the merciless Frog clan!","[""Action RPG"", ""Adventure"", ""Souls-like"", ""Action-Adventure"", ""Story Rich"", ""2D"", ""Combat"", ""Difficult"", ""Narration"", ""RPG"", ""Action"", ""Fantasy"", ""Singleplayer"", ""Atmospheric"", ""Dark Fantasy"", ""Medieval"", ""Character Customization"", ""2.5D"", ""Swordplay"", ""Inventory Management""]",24.99,2021-09-17,Very Positive,89,4852
1216320,Shieldwall,Shieldwall is a funny third-person tactical battle simulator with strategy elements. It allows you to feel like a squad leader right on the battlefield.,"[""Action"", ""Simulation"", ""Sandbox"", ""Funny"", ""Medieval"", ""War"", ""Strategy"", ""Colorful"", ""Rome"", ""Historical"", ""Indie"", ""Adventure"", ""Third Person"", ""Comedy"", ""Casual"", ""PvP"", ""Singleplayer"", ""Multiplayer"", ""Physics"", ""3D""]",17.99,2023-04-18,Very Positive,89,4851
487120,Citadel: Forged with Fire,"This massive online sandbox RPG features elements of magic, spellcasting, building, exploring and crafting. As a newly minted apprentice of the magic arts, you will set off to the dangerous world of Ignus. Tame mighty beasts, forge alliances, explore uncharted territories or fight for dominance!","[""Open World"", ""RPG"", ""Massively Multiplayer"", ""Survival"", ""Open World Survival Craft"", ""Magic"", ""Fantasy"", ""Adventure"", ""Sandbox"", ""Action"", ""Multiplayer"", ""Crafting"", ""MMORPG"", ""Indie"", ""Dragons"", ""Base Building"", ""Early Access"", ""Building"", ""First-Person"", ""PvP""]",39.99,2019-11-01,Mixed,68,4850
25000,Overgrowth,"Feel like the star of a martial arts film in Overgrowth, as you jump, kick, throw, and slash your way to victory. Free the rabbits from their evil overlords in the main story, then play through the prequel story, and finally, try out nine years of mods developed by the community, or create your own!","[""Action"", ""Parkour"", ""Indie"", ""Martial Arts"", ""Sandbox"", ""Fighting"", ""Fast-Paced"", ""Moddable"", ""Physics"", ""Combat"", ""Gore"", ""Open World"", ""Ninja"", ""Third Person"", ""Multiplayer"", ""Singleplayer"", ""Difficult"", ""Funny"", ""Adventure"", ""Local Co-Op""]",19.99,2017-10-16,Very Positive,83,4833
215470,Primal Carnage,"A savage online shooter, where players do battle as man or beast in class-based deathmatches and a frantic escape mode. Unleash your inner dinosaur!","[""Dinosaurs"", ""Action"", ""Multiplayer"", ""FPS"", ""Shooter"", ""Team-Based"", ""Indie"", ""First-Person"", ""PvP"", ""Open World"", ""Third Person"", ""Survival"", ""Strategy"", ""Co-op"", ""Adventure"", ""Third-Person Shooter"", ""Massively Multiplayer"", ""Sci-fi"", ""Funny"", ""Singleplayer""]",4.99,2012-10-29,Mostly Positive,77,4831
496460,Life is Feudal: Forest Village,"LiF:Forest Village is a city builder with survival aspects in a realistic harsh medieval world. Shape, build and expand your settlement, grow various food to prevent your villagers from avitaminosis and starvation. Possess them for additional micromanagement or simply to wander around.","[""City Builder"", ""Colony Sim"", ""Strategy"", ""Resource Management"", ""Simulation"", ""Medieval"", ""Survival"", ""Building"", ""Open World"", ""Singleplayer"", ""Sandbox"", ""Indie"", ""Crafting"", ""Multiplayer"", ""Early Access"", ""Management"", ""Base Building"", ""Co-op""]",24.99,2017-05-26,Mixed,65,4829
816340,Kingdom Rush Origins - Tower Defense,"Command your elven army and defend mystical lands from sea serpents, evil sorcerers, and wave after wave of gnoll tribesman, all with the help of brand-spankin’ new towers, heroes, and spells to fend off every last baddie.","[""Tower Defense"", ""Strategy"", ""2D"", ""Singleplayer"", ""Difficult"", ""Casual"", ""Building"", ""Tactical"", ""Medieval"", ""Action-Adventure"", ""Cartoony"", ""Choices Matter"", ""Fantasy"", ""Action"", ""Adventure"", ""Indie"", ""Pixel Graphics"", ""RPG"", ""Stylized"", ""Anime""]",14.99,2018-10-17,Overwhelmingly Positive,95,4820
1194630,The Dark Pictures Anthology: Little Hope,"Trapped and isolated in the abandoned town of Little Hope, 4 college students and their teacher must escape the nightmarish apparitions that relentlessly pursue them through an impenetrable fog.","[""Horror"", ""Multiple Endings"", ""Psychological Horror"", ""Story Rich"", ""Survival Horror"", ""Survival"", ""Co-op"", ""Multiplayer"", ""Psychological"", ""Mythology"", ""Mystery"", ""Drama"", ""Dark"", ""Quick-Time Events"", ""Supernatural"", ""Singleplayer"", ""Blood"", ""Episodic"", ""Violent"", ""Adventure""]",19.99,2020-10-29,Mostly Positive,72,4809
8000,Tomb Raider: Anniversary,"Tomb Raider: Anniversary retraces Lara Croft's original genre-defining adventure  globe-trotting 3rd person action-adventure in pursuit of the legendary Scion artifact. Using an enhanced 'Tomb Raider: Legend' game engine, the graphics, technology and physics bring Lara's adventure and pursuit of a mystical artifact known only as the...","[""Action"", ""Adventure"", ""Female Protagonist"", ""Puzzle"", ""Third Person"", ""Platformer"", ""Remake"", ""Singleplayer"", ""Classic"", ""Action-Adventure"", ""Dinosaurs"", ""Parkour"", ""Third-Person Shooter"", ""Exploration"", ""Shooter"", ""3D Platformer"", ""Story Rich"", ""Multiplayer"", ""Atmospheric"", ""3D Vision""]",8.99,2007-06-05,Very Positive,81,4805
867210,Songs of Conquest,"A turn-based strategy adventure game that fuses RPG, tactical combat and kingdom management. Raise mighty armies, wield ancient magic and conquer distant lands to build an empire that bards will sing about for centuries!","[""Early Access"", ""Strategy"", ""Turn-Based Strategy"", ""Adventure"", ""Turn-Based Combat"", ""Pixel Graphics"", ""Turn-Based Tactics"", ""Fantasy"", ""Strategy RPG"", ""Atmospheric"", ""Old School"", ""Singleplayer"", ""Story Rich"", ""Multiplayer"", ""Tactical RPG"", ""Tactical"", ""PvP"", ""Online Co-Op"", ""2.5D"", ""Local Multiplayer""]",29.99,2022-05-10,Very Positive,87,4803
1058650,Beyond The Wire,"Set in the muddy trenches of WW1, Beyond The Wire is a 50v50 multiplayer FPS that immerses players in the desperate & brutal circumstances of the Great War. Featuring an arsenal of historic weapons, ten massive maps, ten playable factions, era-specific tanks, & a brutal melee combat system.","[""FPS"", ""War"", ""World War I"", ""Military"", ""PvP"", ""Shooter"", ""Tanks"", ""First-Person"", ""Historical"", ""Strategy"", ""Action"", ""Simulation"", ""Realistic"", ""Tactical"", ""Combat"", ""Massively Multiplayer"", ""Atmospheric"", ""Multiplayer"", ""Gore"", ""Indie""]",9.99,2022-08-31,Mostly Positive,72,4785
293780,Crawl,Crawl is the local multiplayer dungeon crawler where your friends control the monsters! Battle through dungeons and power up your hero - if a friend kills you they take your place and it’s their turn to crawl. It's a race to gain enough XP and loot to take on the hulking final boss!,"[""Pixel Graphics"", ""Dungeon Crawler"", ""Local Multiplayer"", ""Action Roguelike"", ""4 Player Local"", ""Indie"", ""Local Co-Op"", ""Roguelike"", ""Action"", ""Multiplayer"", ""RPG"", ""Lovecraftian"", ""Great Soundtrack"", ""2D"", ""Fantasy"", ""Co-op"", ""Gore"", ""Roguelite"", ""Singleplayer"", ""Horror""]",2.99,2017-04-11,Overwhelmingly Positive,95,4782
456670,Hand of Fate 2,"A new hero rises to challenge the Dealer in Hand of Fate 2! Master a living boardgame of infinitely replayable quests - unlock new cards, build your adventure, then defeat your foes in brutal real-time combat! Draw your cards, play your hand and discover your fate!","[""RPG"", ""Card Game"", ""Roguelike Deckbuilder"", ""Action"", ""Deckbuilding"", ""Roguelite"", ""Indie"", ""Action Roguelike"", ""Singleplayer"", ""Board Game"", ""Fantasy"", ""Roguelike"", ""Dungeon Crawler"", ""Hack and Slash"", ""Choices Matter"", ""Strategy"", ""Third Person"", ""Action RPG"", ""Female Protagonist"", ""Atmospheric""]",29.99,2017-11-07,Very Positive,85,4776
1139890,Dictators:No Peace Countryballs,"Dictators : No Peace Countryballs is a war simulation and dictator game. This is a fun,simple and some say a funny countryballs game. If you like simulation games, you will love playing Dictators : No Peace. Play as a dictator of your favourite country and colonize the world.","[""Strategy"", ""Casual"", ""Simulation"", ""War"", ""Indie"", ""2D"", ""Memes"", ""Multiplayer""]",0.99,2020-01-01,Very Positive,94,4775
893850,THE LONGING,"An unusual mix of adventure and idle game. In utter loneliness deep below the surface, it's your task to wait for the awakening of your king... for 400 days.","[""Walking Simulator"", ""Point & Click"", ""Choose Your Own Adventure"", ""Idler"", ""2D"", ""Underground"", ""Multiple Endings"", ""Exploration"", ""Choices Matter"", ""Atmospheric"", ""Hand-drawn"", ""RPG"", ""Story Rich"", ""Puzzle"", ""Mystery"", ""Singleplayer"", ""Dark"", ""Adventure"", ""Indie"", ""Experimental""]",14.99,2020-03-05,Very Positive,92,4775
1816570,江湖十一,"Jianghu11 is an open-world cultivation RPG set in the wuxia world. In this game, you will create your own character or start as a fictional or historical figure. Explore the fascinating wuxia world with enormous NPCs, search for romance, and write your own legend.","[""RPG"", ""Open World"", ""Story Rich"", ""Exploration"", ""Martial Arts"", ""Sandbox"", ""Tactical RPG"", ""Turn-Based Combat"", ""CRPG"", ""Turn-Based Tactics"", ""Immersive Sim"", ""Turn-Based Strategy"", ""Strategy RPG"", ""Character Customization"", ""3D"", ""2D"", ""Historical"", ""Alternate History"", ""Choices Matter"", ""Stylized""]",17.99,2023-01-10,Mostly Negative,36,4772
1088790,Rebel Inc: Escalation,A unique and deeply engaging political/military strategic simulation from the creator of Plague Inc. Balance competing civilian and military priorities and deal with a deadly insurgency in order to stabilise a war-torn country.,"[""Strategy"", ""Simulation"", ""Casual"", ""Political Sim"", ""Indie"", ""Military"", ""Political"", ""War"", ""Management"", ""Tactical"", ""Diplomacy"", ""Singleplayer"", ""Realistic"", ""Real-Time with Pause"", ""RTS"", ""Addictive"", ""Replay Value"", ""Sandbox"", ""Great Soundtrack"", ""Economy""]",14.99,2021-10-13,Very Positive,83,4770
544550,Stationeers,"Stationeers puts you in control of the construction and management of a space station to run by yourself or online with your friends. Complex atmospheric, electrical, manufacturing, agriculture, and gravitational systems require your thought and management at all times!","[""Early Access"", ""Space"", ""Base Building"", ""Science"", ""Colony Sim"", ""Sci-fi"", ""Survival"", ""Automation"", ""Building"", ""Physics"", ""Open World Survival Craft"", ""Agriculture"", ""Management"", ""Sandbox"", ""Multiplayer"", ""Co-op"", ""Crafting"", ""Open World"", ""Mining"", ""Mars""]",34.99,2017-12-12,Very Positive,84,4768
